"education","male","white","experience","region","north","northeast","south","centerwest","log_wage_homo","wage_homo","log_wage_hetero","wage_hetero"
8,1,0,5,"Northeast",0,1,0,0,8.45016468619519,4675.84271885393,8.40637520576819,4475.50827725334
13,1,1,13,"Southeast",0,0,0,0,9.56423988204171,14246.1202011807,8.48104562165306,4822.48976123175
8,1,0,30,"CenterWest",0,0,0,1,8.90394926737928,7360.98671576676,8.41442894047248,4511.69837067565
16,1,1,38,"Northeast",0,1,0,0,10.1630670903354,25927.6978242485,10.5039292782746,36458.4770991349
12,1,1,16,"South",0,0,1,0,9.28868436181082,10814.9461784608,9.79271661033911,17902.8753022408
13,0,0,16,"Southeast",0,0,0,0,9.16305772081208,9538.17761785019,8.14065532895082,3431.16567358276
15,0,1,0,"Southeast",0,0,0,0,8.89989145102146,7331.17770411199,8.77059937442542,6442.03249697178
9,0,1,22,"Northeast",0,1,0,0,8.70288679109001,6020.26640767318,9.52071005153019,13639.2923769664
4,1,0,4,"CenterWest",0,0,0,1,7.98727862534053,2943.27629329468,8.16647995637936,3520.92830339676
7,0,1,14,"South",0,0,1,0,8.28903157054349,3979.97799967555,8.97381421481346,7893.65234477039
12,1,0,19,"Southeast",0,0,0,0,8.62576061315844,5573.40029838262,8.32799363579524,4138.10666862741
14,1,1,3,"Northeast",0,1,0,0,8.36131005233802,4278.29588824416,8.75316156015244,6330.67130053341
10,1,1,33,"Southeast",0,0,0,0,9.30421966312112,10984.2714803106,9.16727272089743,9578.46588520111
12,0,0,19,"Southeast",0,0,0,0,9.07319050960002,8718.39560393266,8.05012861897594,3134.19806271028
13,1,1,29,"Southeast",0,0,0,0,9.39075524281418,11977.1415673798,10.0748393409784,23738.164323597
13,0,1,9,"Northeast",0,1,0,0,8.37572650678495,4340.42047822434,8.91111626778629,7413.93241484465
12,1,0,7,"Northeast",0,1,0,0,8.63813615620758,5642.80271422829,9.15263574128715,9439.28713839063
9,0,0,35,"Southeast",0,0,0,0,8.52704951573456,5049.52528931235,8.47868078918636,4811.09885497509
13,0,0,16,"Southeast",0,0,0,0,8.72903860560754,6179.78404463615,8.88262270952243,7205.6643394708
8,0,0,19,"Southeast",0,0,0,0,7.90071899255067,2699.22235151713,8.83726947468759,6886.1641007692
11,1,0,31,"Northeast",0,1,0,0,8.82541458105935,6805.01133696105,7.67296996748008,2149.45578855796
8,1,1,15,"Northeast",0,1,0,0,8.26926235808935,3902.06960022908,8.9072887655624,7385.60980903403
11,0,1,19,"South",0,0,1,0,8.31745483660624,4094.72499034147,8.98607392733863,7991.02189508363
11,0,1,22,"Southeast",0,0,0,0,8.50327936444134,4930.91261466338,8.68087547792365,5889.20019983469
9,0,1,3,"Southeast",0,0,0,0,8.50014976133265,4915.50493774844,8.08413682838864,3242.61969001113
10,0,0,14,"Southeast",0,0,0,0,7.83169953835036,2519.20722649565,8.30898627678313,4060.19498288256
11,0,1,8,"Southeast",0,0,0,0,9.249862112437,10403.1311552564,9.11394934395446,9081.08850626042
6,0,1,32,"Southeast",0,0,0,0,8.45045263600888,4677.18932076122,8.43351472499512,4598.63465824846
13,1,1,12,"Southeast",0,0,0,0,8.9426692519604,7651.59385333369,9.19712770053128,9868.74232731954
10,1,0,21,"Southeast",0,0,0,0,8.77637623308226,6479.35490752091,7.8239150796578,2499.67269343156
11,0,0,15,"Northeast",0,1,0,0,8.75402413002621,6336.13430264979,7.75367513483063,2330.12020377168
9,1,1,20,"Northeast",0,1,0,0,8.44364098124971,4645.43818352484,8.08643340270501,3250.07516485818
4,1,1,18,"Northeast",0,1,0,0,7.62869496289308,2056.36463580049,8.22823526913666,3745.21861395964
12,0,0,20,"Southeast",0,0,0,0,8.65603623252581,5744.71874457066,8.45824877000739,4713.79582463615
9,1,0,10,"Northeast",0,1,0,0,7.20501827879883,1346.16929517352,9.18972071684661,9795.91476316636
12,1,0,15,"South",0,0,1,0,8.74909753738858,6304.99551708076,9.58840413895844,14594.5600501379
17,0,0,6,"Northeast",0,1,0,0,8.8230382080053,6788.85929063228,9.50903799045759,13481.0192072912
5,0,1,10,"Southeast",0,0,0,0,7.91991776621777,2751.54476649313,6.67950120772211,795.922013235231
14,1,0,24,"Southeast",0,0,0,0,9.57304681163268,14372.1388830454,9.63237438596908,15250.6039719459
8,1,0,18,"Northeast",0,1,0,0,8.6525577710634,5724.77067621256,8.05975695077345,3164.52090652213
9,0,0,15,"Northeast",0,1,0,0,8.27963582955459,3942.75828446346,8.13539117798513,3413.15095718298
8,0,1,11,"Southeast",0,0,0,0,8.28089589315072,3947.72954203862,9.00741924944866,8163.42629929501
8,1,1,5,"Southeast",0,0,0,0,9.45379578219496,12756.4943564323,7.38024353274482,1603.98034200712
5,0,0,26,"Southeast",0,0,0,0,7.52167707789612,1847.66337254679,7.42494560106578,1677.30832675021
10,1,0,14,"North",1,0,0,0,8.043717897027,3114.16985661967,7.93044955195818,2780.67658217853
11,1,0,17,"Northeast",0,1,0,0,9.16764414975655,9582.02426465849,8.1598911313988,3497.80578181119
9,0,0,31,"Southeast",0,0,0,0,7.78961414642845,2415.38541727709,7.94809642374498,2830.18235156947
4,1,1,13,"Northeast",0,1,0,0,7.80992435546578,2464.94396869468,7.2914293648916,1467.66703036032
8,0,1,24,"Northeast",0,1,0,0,8.58994833003766,5377.3358214933,9.53905331703599,13891.7902764489
11,1,1,0,"CenterWest",0,0,0,1,9.03425561606469,8385.46908517548,8.32966119626957,4145.01296848249
7,1,0,22,"South",0,0,1,0,8.32751707406839,4136.13507519781,9.16410300102561,9548.15289876084
7,1,1,28,"Northeast",0,1,0,0,8.0537003801575,3145.41268574106,8.21770962902787,3706.00452941134
5,1,0,11,"Southeast",0,0,0,0,7.74095423785351,2300.66671926835,8.14301626535592,3439.27600775779
12,1,1,22,"North",1,0,0,0,9.04085953226581,8441.0292758199,9.13382867729376,9263.42080949024
7,1,1,16,"Southeast",0,0,0,0,8.77145509124435,6447.5474117937,7.98929768578522,2949.2249493635
18,1,0,14,"South",0,0,1,0,9.93096033962248,20557.0728766843,10.0568292368533,23314.4644049002
13,0,0,19,"CenterWest",0,0,0,1,8.76794192757279,6424.93586474532,9.58513257911611,14546.8910920031
9,0,1,25,"Southeast",0,0,0,0,8.67134676512186,5833.35021431488,8.65606423485327,5744.87961231843
10,1,0,22,"Southeast",0,0,0,0,9.21125364554017,10009.1369072527,8.42524262511807,4560.75119696783
7,1,1,11,"Southeast",0,0,0,0,8.21844186682662,3708.71919978097,8.61180247831968,5496.14643966942
10,1,0,14,"Northeast",0,1,0,0,8.08755927915627,3253.73640861842,8.11712175300416,3351.360805732
10,0,0,0,"Northeast",0,1,0,0,7.47633997229036,1765.76618140948,6.61576807782493,746.778093807614
4,1,0,19,"CenterWest",0,0,0,1,8.31561114739894,4087.18254516882,8.01141221776251,3015.17218734933
4,1,0,22,"Southeast",0,0,0,0,8.36337853101109,4287.15461092697,8.3493709548705,4227.5206052985
12,0,0,11,"CenterWest",0,0,0,1,8.45379908446773,4692.86751225404,8.7901956065623,6569.51709044789
4,1,0,13,"Northeast",0,1,0,0,7.27409271710832,1442.44189543262,7.94038586796032,2808.44398780038
8,0,0,13,"Northeast",0,1,0,0,8.02827272150437,3066.4404995554,7.11841601541132,1234.49346534719
15,0,0,15,"Northeast",0,1,0,0,9.81480985614782,18302.8095825793,7.66314622871715,2128.44347513164
4,0,1,16,"Northeast",0,1,0,0,8.16691051555833,3522.44459780008,7.50917601641692,1824.70939262077
11,1,1,33,"CenterWest",0,0,0,1,9.51724265555583,13592.0814462816,8.75201698145821,6323.42949424182
15,0,0,38,"CenterWest",0,0,0,1,9.48759766003077,13195.0582045051,11.1274125608753,68010.1719774843
11,0,1,9,"Southeast",0,0,0,0,8.67278395927688,5841.73989850554,8.57223002595233,5282.89766287829
14,1,0,24,"South",0,0,1,0,8.98214768940036,7959.70875340127,10.726709067614,45556.5216291959
6,0,0,29,"South",0,0,1,0,7.87954455594381,2642.66869782659,9.75186072478932,17186.177823021
12,0,0,12,"Northeast",0,1,0,0,8.63590885101834,5630.24845673249,8.69727330196847,5986.56638353855
10,0,0,28,"South",0,0,1,0,8.99808549359972,8087.58536231918,7.57526979003213,1949.38611667415
14,1,0,23,"South",0,0,1,0,9.55223339208242,14076.0970352244,8.53267928039809,5078.03309918963
18,1,1,26,"North",1,0,0,0,9.80124696574329,18056.2464163538,9.61571277547793,14998.6094953578
10,0,0,37,"South",0,0,1,0,8.7987160609304,6625.73150713548,9.31964049372815,11154.9708504783
13,1,0,18,"Southeast",0,0,0,0,8.84825626452463,6962.23807768956,8.39602522200643,4429.42572745036
8,1,1,23,"South",0,0,1,0,9.03894855447234,8424.91405913458,9.06152636390027,8617.29374699427
8,1,0,23,"North",1,0,0,0,8.37863390749229,4353.05818232562,7.91277156741649,2731.95177168061
8,1,1,20,"Northeast",0,1,0,0,8.85862830607888,7034.82649463092,8.22206764987983,3722.19061846714
5,1,0,5,"Northeast",0,1,0,0,7.61777689310753,2034.03522206398,8.03953068505121,3101.15742920931
10,0,1,29,"Northeast",0,1,0,0,9.35128027255628,11513.5545011073,8.97995128106079,7942.24516831742
9,1,0,24,"Northeast",0,1,0,0,8.59826355938032,5422.2360211192,7.747232782198,2315.15699861722
12,0,1,18,"Southeast",0,0,0,0,9.05417495693342,8554.1767971528,9.3801233435244,11850.476343563
9,1,0,35,"Southeast",0,0,0,0,8.43983356008628,4627.78467237357,8.7690517526867,6432.07037822209
6,0,1,11,"CenterWest",0,0,0,1,8.15740574485514,3489.12317667321,7.41843035543566,1666.41577336535
9,0,1,9,"Southeast",0,0,0,0,8.78293096270423,6521.96482274194,8.07468467923225,3212.11436261577
16,1,0,19,"South",0,0,1,0,9.86733105653289,19289.7868588904,9.65547735704859,15607.0397433703
11,1,0,0,"Southeast",0,0,0,0,8.21641247937687,3701.20040343821,8.38925966639284,4399.55934660742
10,0,0,13,"Northeast",0,1,0,0,8.32019520780378,4105.96144576444,8.55982005893935,5217.7422019088
13,1,0,16,"Southeast",0,0,0,0,8.65732948377314,5752.15291534181,8.67514461399985,5855.54651930796
16,0,1,29,"Southeast",0,0,0,0,9.35029839864818,11502.2551905101,9.65295962213837,15567.7947795021
15,1,1,4,"South",0,0,1,0,9.45042702142869,12713.5930813677,9.78100181961425,17694.3705440358
8,0,0,15,"North",1,0,0,0,7.85006745306942,2565.90738932685,8.6112707993584,5493.22503093396
9,1,1,6,"Northeast",0,1,0,0,8.01224487354863,3017.68383344048,7.955766454976,2851.9734007801
8,0,0,25,"Southeast",0,0,0,0,8.45892230706057,4716.97181023708,8.30996510255351,4064.17115203552
9,1,1,20,"Northeast",0,1,0,0,8.80705671752993,6681.22556508706,7.69096419055111,2188.48366054528
11,1,1,0,"Northeast",0,1,0,0,8.79189864453699,6580.71475984994,8.42179761018348,4545.06637371894
8,0,0,8,"Southeast",0,0,0,0,8.59837399331679,5422.83485305256,8.52042155084527,5016.16788096845
5,1,1,28,"Northeast",0,1,0,0,8.04752854755131,3126.05950888389,7.87264825112068,2624.50674609781
9,0,0,22,"Northeast",0,1,0,0,7.96723242695777,2884.86223881413,8.85351162527983,6998.92346348591
15,0,1,14,"South",0,0,1,0,9.94344877816604,20815.4083638526,9.65498552353934,15599.3655656079
16,1,1,19,"South",0,0,1,0,9.14754534530151,9391.35951780997,10.4251278334916,33695.7782324571
8,0,1,18,"Southeast",0,0,0,0,8.38563811111856,4383.65491602153,9.04548400406913,8480.15497581746
12,0,0,23,"Southeast",0,0,0,0,8.76276353474672,6391.75101919479,8.44059314055536,4631.30118259298
9,0,1,22,"CenterWest",0,0,0,1,9.07150136148273,8703.68137316866,8.92012018568791,7480.988283383
9,1,1,4,"Northeast",0,1,0,0,8.04937301900306,3131.83075721972,8.14456964186655,3444.62264992089
7,1,1,24,"South",0,0,1,0,8.41254146495427,4503.19068200824,8.79420952632324,6595.93959835476
4,1,1,13,"Southeast",0,0,0,0,8.19645468951171,3628.06486296761,8.07051146467025,3198.73745195613
16,0,0,28,"North",1,0,0,0,8.8453848003468,6942.27493589206,10.561106440867,38603.8171657099
12,0,0,18,"Northeast",0,1,0,0,8.61458979177891,5511.48729256545,7.88418146447963,2654.95096473636
4,1,0,13,"South",0,0,1,0,8.3052104471906,4044.89328499614,8.75692620620682,6354.54895452389
8,0,1,3,"South",0,0,1,0,7.97789476376569,2915.78617941767,9.57616791551469,14417.0658959727
15,0,1,13,"Southeast",0,0,0,0,8.96772830587096,7845.75818295659,9.66413623062533,15742.7658972018
10,0,0,16,"South",0,0,1,0,8.97543280908861,7906.43931092911,7.35968086288944,1571.33501161482
10,0,1,18,"Southeast",0,0,0,0,8.7124585951908,6078.1678870967,8.98782186430865,8005.00191221732
12,1,0,20,"South",0,0,1,0,9.62320454984162,15111.3976576626,9.31522772377697,11105.8549785258
13,1,0,16,"Southeast",0,0,0,0,9.42898612754106,12443.9038023227,9.70199758059595,16350.2355115196
12,0,1,23,"Southeast",0,0,0,0,9.56666968452242,14280.7775475879,8.74142518697743,6256.80648010875
11,1,1,27,"Southeast",0,0,0,0,9.07985537680909,8776.69662136563,9.89433880937658,19817.8595851663
15,0,0,13,"South",0,0,1,0,9.01017736212359,8185.97302775764,9.66142170788756,15700.0897501097
15,0,1,20,"South",0,0,1,0,9.18265165552856,9726.91102422221,8.72923195975996,6180.97904706787
10,0,0,19,"South",0,0,1,0,8.98494570471189,7982.01132728988,10.1455443922781,25477.331940143
9,1,1,8,"Southeast",0,0,0,0,8.62660763103926,5578.12306794509,8.23411568922631,3767.30695344492
10,0,0,16,"Northeast",0,1,0,0,7.87452173147837,2629.42831672867,8.64641254278628,5689.69852712571
11,0,0,13,"Southeast",0,0,0,0,8.85571339286869,7014.35044340471,8.64594522627721,5687.04025824725
7,0,0,27,"Southeast",0,0,0,0,8.08477554242455,3244.69145828357,7.31213385860409,1498.37109235821
12,0,0,14,"CenterWest",0,0,0,1,8.54275986933727,5129.48154311503,8.97836406664102,7929.64912121908
5,1,0,18,"South",0,0,1,0,8.17505621852476,3551.25456462473,8.12969829749661,3393.77550010331
17,0,0,19,"North",1,0,0,0,9.31374512683288,11089.4016716983,9.07831958560728,8763.22779321489
4,0,0,26,"Northeast",0,1,0,0,7.23948446685433,1393.37545444173,9.09017168032109,8867.70833259536
10,1,1,30,"Southeast",0,0,0,0,9.46488434049867,12898.7326391809,10.3283280696121,30586.929911242
9,1,0,0,"Northeast",0,1,0,0,8.27825515135288,3937.31836030199,8.04635646286718,3122.3976488361
11,0,0,13,"South",0,0,1,0,8.99813514423704,8087.98692605564,8.71479772556846,6092.40215565668
8,1,1,14,"Southeast",0,0,0,0,8.48379842812774,4835.78343132622,9.39730980503173,12055.904332709
18,0,0,4,"Northeast",0,1,0,0,9.37412999949949,11779.6647729922,10.3517051878447,31310.3874174405
9,0,0,24,"North",1,0,0,0,8.24630641296282,3813.51422956228,9.02386235788459,8298.76807346246
10,1,0,21,"Southeast",0,0,0,0,8.61442006554361,5510.55192795656,7.51080377690644,1827.68200116596
13,0,1,4,"CenterWest",0,0,0,1,8.82829689845715,6824.65383388632,8.73362842212715,6208.21331218418
12,0,1,7,"Southeast",0,0,0,0,8.53698853989654,5099.96287817414,8.0405930087673,3104.45361279068
10,0,1,16,"Southeast",0,0,0,0,8.62772308904647,5584.34870155735,9.63389146766487,15273.7579428735
9,1,1,4,"Southeast",0,0,0,0,8.90151219390491,7343.06929220354,9.32247500483425,11186.634593658
9,0,0,19,"South",0,0,1,0,8.81387628428315,6726.94434276474,9.1138246530303,9079.9562475349
5,0,1,1,"North",1,0,0,0,8.01736555469063,3033.17606166708,7.47374981011714,1761.19847873869
12,0,1,10,"Southeast",0,0,0,0,9.2617988325844,10528.0545248564,9.4572513845363,12800.65197985
11,0,0,30,"North",1,0,0,0,8.46189589878969,4731.01903360136,8.50815443813475,4955.00986725148
6,1,0,40,"South",0,0,1,0,8.78475220608058,6533.85373098763,8.20885076951935,3673.31854996166
9,0,0,22,"Northeast",0,1,0,0,8.36769668865901,4305.70724817573,8.40311070769008,4460.92181078349
14,1,0,24,"Southeast",0,0,0,0,9.67746362654028,15953.9803138802,8.0532044055438,3143.85302770672
14,1,1,32,"South",0,0,1,0,10.5708061722813,38980.0857256818,10.2167113459991,27356.552153088
5,1,0,19,"South",0,0,1,0,8.29472571166523,4002.70520060436,8.43077628136109,4586.05878346442
12,1,0,7,"Southeast",0,0,0,0,8.81902181351115,6761.64723730718,8.75632289629653,6350.71634840508
10,1,0,12,"Southeast",0,0,0,0,8.38908888145282,4398.80803228669,10.0284066798049,22661.1363192403
11,0,1,9,"Southeast",0,0,0,0,8.61339042189319,5504.88094320137,8.4755270136177,4795.94963013205
6,0,0,5,"CenterWest",0,0,0,1,7.63623121489693,2071.92046059109,8.19767064838395,3632.47912386278
9,0,0,0,"South",0,0,1,0,8.31195873510243,4072.28169796647,6.84438668091713,938.597444718298
4,0,0,16,"South",0,0,1,0,7.97098018836934,2895.6942995013,7.25999452640566,1422.24875236715
7,0,1,11,"South",0,0,1,0,8.37866927213535,4353.21212939658,9.1509469461375,9423.35956904158
8,0,0,17,"Southeast",0,0,0,0,8.14925500460821,3460.79982491611,8.28239799142374,3953.66387562639
14,1,1,2,"Northeast",0,1,0,0,8.68024502902549,5885.48853018962,9.03794054917531,8416.42597986904
6,1,1,22,"South",0,0,1,0,8.44862401931301,4668.64434939929,8.56781466665757,5259.62319196705
11,1,1,18,"Southeast",0,0,0,0,9.62207886084744,15094.3964944391,9.13851749979266,9306.9573331517
10,0,1,10,"Southeast",0,0,0,0,8.10778920507676,3320.22956324813,8.4119438714636,4500.50040849446
5,0,1,14,"South",0,0,1,0,7.95028075282419,2836.37115791356,7.43637652088421,1696.59150601131
10,1,1,12,"Southeast",0,0,0,0,8.34689003662771,4217.04547165499,9.693756758107,16216.0497827937
15,0,0,18,"Southeast",0,0,0,0,9.12121534075812,9147.31196468549,8.95482747905897,7745.19150684858
13,0,1,3,"Southeast",0,0,0,0,8.8915013319474,7269.92556590328,10.3588989174082,31536.4379755039
13,1,1,20,"CenterWest",0,0,0,1,9.64588855731968,15458.1021723517,9.50139341816888,13378.3554915014
9,0,1,5,"Southeast",0,0,0,0,8.70866590012016,6055.15891031035,8.15454986726106,3479.17288314306
13,1,0,24,"Southeast",0,0,0,0,8.83097233357429,6842.93719948913,8.50355937471527,4932.29351417934
4,0,1,27,"Southeast",0,0,0,0,8.17982808103613,3568.24115976524,8.65049148011046,5712.95384706462
5,1,0,11,"North",1,0,0,0,7.86378186539048,2601.33971263144,7.63467860179048,2068.70606572996
9,1,1,24,"South",0,0,1,0,8.91495649060359,7442.4583051007,9.12404197013976,9173.20460265374
10,0,1,15,"Northeast",0,1,0,0,8.69980595392574,6001.74748872028,9.25506501783934,10457.3987146146
11,0,0,0,"Northeast",0,1,0,0,7.94663918012102,2826.06108995341,8.75160146490136,6320.80255039802
12,0,0,18,"Northeast",0,1,0,0,8.55913879223967,5214.18873846474,9.69729283001337,16273.4924016239
8,0,0,6,"Northeast",0,1,0,0,7.88868422318559,2666.93252309614,7.42648099878561,1679.88564022485
8,0,1,4,"Southeast",0,0,0,0,7.9540987248744,2847.22104281735,7.30871274666027,1493.25375559994
8,1,0,29,"Northeast",0,1,0,0,8.51572079936365,4992.64345692391,8.11853055810677,3356.08554727433
8,1,1,13,"Southeast",0,0,0,0,8.84670404448636,6951.43953525928,9.58542675241285,14551.1710284036
9,0,0,33,"Southeast",0,0,0,0,8.61925807493714,5537.27662498794,8.56384446831162,5238.78284220568
13,1,1,10,"Northeast",0,1,0,0,8.42649662671526,4566.47397368883,9.37446211799145,11783.5776672288
11,0,0,13,"Southeast",0,0,0,0,9.07193972988261,8707.49762844697,8.64970823653542,5708.4809645763
8,1,0,14,"Southeast",0,0,0,0,8.23336814650857,3764.49178292762,8.18130533409986,3573.51625031318
7,0,1,10,"South",0,0,1,0,8.10082792287159,3297.19677017169,7.86843567520215,2613.47406649669
9,1,1,9,"Southeast",0,0,0,0,8.51884779148228,5008.27984836004,9.03825088899093,8419.03833729414
9,1,0,19,"Southeast",0,0,0,0,8.76394307275574,6399.29478066814,8.52204860280562,5024.3360900009
14,1,0,5,"Northeast",0,1,0,0,8.81220979806857,6715.74331851979,9.4563417940695,12789.0139225757
4,0,1,25,"Southeast",0,0,0,0,8.21086491083291,3680.72458851138,8.20681887583974,3665.86233490023
6,1,0,0,"Southeast",0,0,0,0,7.31703723642757,1505.73621417461,7.42020876126931,1669.38197367018
12,0,0,3,"Northeast",0,1,0,0,8.12382629440764,3373.90563493167,7.64242664802825,2084.79675117044
12,1,1,6,"Northeast",0,1,0,0,8.63742351739547,5638.78286652487,7.82868883757872,2511.63405335448
7,1,1,12,"Southeast",0,0,0,0,8.57060871870381,5274.33940226394,8.31577762421034,4087.86302292688
9,1,1,18,"Southeast",0,0,0,0,8.42703722377478,4568.94326347667,8.52489835294772,5038.67461338819
16,1,1,0,"Northeast",0,1,0,0,9.2485111076936,10389.0859654147,8.42745640950929,4570.85890079035
6,0,0,13,"Northeast",0,1,0,0,8.09894573668603,3290.99666866287,8.18714313460496,3594.43873651479
16,0,0,10,"Southeast",0,0,0,0,9.51878904330569,13613.1163343802,7.8501384591917,2566.08959092933
11,1,0,28,"North",1,0,0,0,8.51287471008366,4978.45414949823,8.89248012896518,7277.04483095593
13,1,0,26,"North",1,0,0,0,9.17144277001669,9618.49195576764,9.29695291901285,10904.7409043905
8,1,0,19,"Southeast",0,0,0,0,8.24689572214284,3815.76223082474,8.92204209870287,7495.37991743407
